id;match_id;period;minute;player;player_id;position;location_x;location_y;shot_end_location_x;shot_end_location_y;shot_type;shot_technique;shot_body_part;shot_outcome;shot_statsbomb_xg;under_pressure;team
2860fc95-0c6b-42b9-ad7e-053c421c3068;3895158;1;48;Granit Xhaka;3500.0;Right Defensive Midfield;102.8;40.3;120.0;34.1;Open Play;Normal;Left Foot;Off T;0.08714992;;Bayer Leverkusen
9bd250c7-8d70-4fb5-bb4e-bb63d84cb7ad;3895158;2;46;Granit Xhaka;3500.0;Right Defensive Midfield;88.7;50.3;103.3;46.2;Open Play;Normal;Left Foot;Blocked;0.018029742;;Bayer Leverkusen
f05b6edb-4ca7-4cfa-842e-77754f338b1c;3895158;2;47;Jeremie Frimpong;32712.0;Right Wing Back;94.9;42.3;102.4;42.4;Open Play;Normal;Right Foot;Blocked;0.03686006;;Bayer Leverkusen
d34bf01b-114a-4cc1-aa40-aef5fe60a392;3895158;2;47;Jeremie Frimpong;32712.0;Right Wing Back;97.0;35.3;119.6;80.0;Open Play;Normal;Right Foot;Wayward;0.03995831;True;Bayer Leverkusen
fd3d4479-66f2-4a04-adb0-a9591a33cb5e;3895158;2;49;Alejandro Grimaldo García;10336.0;Left Wing Back;85.6;35.9;120.0;34.9;Open Play;Normal;Left Foot;Off T;0.018200042;;Bayer Leverkusen
ebda04cb-5e23-4854-9ea3-067adf0beefb;3895158;2;51;Odilon Kossonou;27133.0;Right Center Back;116.0;48.4;120.0;55.9;Open Play;Volley;Right Foot;Wayward;0.104334064;;Bayer Leverkusen
e8b4d9d9-3036-4861-bee0-dc695f90af8f;3895158;2;60;Jonas Hofmann;8804.0;Right Attacking Midfield;99.8;49.5;102.1;48.3;Open Play;Half Volley;Right Foot;Blocked;0.028571086;;Bayer Leverkusen
214271bb-9b31-4985-8979-4746e5dee9fd;3895158;2;61;Exequiel Alejandro Palacios;28268.0;Left Defensive Midfield;111.0;44.4;112.4;44.2;Open Play;Normal;Right Foot;Blocked;0.11298785;True;Bayer Leverkusen
a8067e13-b1ae-42cf-88a7-ad5f781aaaf3;3895158;2;61;Florian Wirtz;40724.0;Left Attacking Midfield;100.3;53.8;114.3;42.5;Open Play;Normal;Left Foot;Saved;0.029681489;;Bayer Leverkusen
b9024265-7499-4cb0-9e3f-2ba196c09be1;3895158;2;62;Alejandro Grimaldo García;10336.0;Left Wing Back;94.3;54.9;120.0;32.4;Open Play;Normal;Left Foot;Off T;0.020517882;;Bayer Leverkusen
9b5d1c04-bf74-497b-a0da-799bea662d57;3895158;2;72;Alejandro Grimaldo García;10336.0;Left Wing Back;95.1;30.0;120.0;36.4;Open Play;Normal;Left Foot;Off T;0.029913954;;Bayer Leverkusen
78722261-ff71-4e47-82e7-70f3ff152946;3895158;2;72;Granit Xhaka;3500.0;Right Defensive Midfield;99.3;43.5;120.0;36.8;Open Play;Normal;Left Foot;Off T;0.08205067;;Bayer Leverkusen
6a8e26a0-c5c2-4c5c-912c-2d314f9b5a39;3895158;2;77;Florian Wirtz;40724.0;Right Attacking Midfield;102.9;50.2;120.0;28.1;Open Play;Half Volley;Right Foot;Off T;0.041199785;True;Bayer Leverkusen
41215e06-a33a-448a-ae67-0526fd1c0848;3895158;2;78;Victor Okoh Boniface;32289.0;Center Forward;116.7;38.6;120.0;40.5;Open Play;Normal;Right Foot;Goal;0.94032604;;Bayer Leverkusen
3b9bfdf9-d062-4ed6-a6fd-40eec7c0899d;3895158;2;86;Victor Okoh Boniface;32289.0;Center Forward;104.7;34.7;117.5;37.6;Open Play;Half Volley;Left Foot;Saved;0.08122539;;Bayer Leverkusen
f16d7b24-5b85-4e48-af7a-94c8c6b19934;3895158;2;87;Patrik Schick;7044.0;Right Attacking Midfield;115.4;48.7;120.0;43.0;Open Play;Normal;Head;Off T;0.06840045;;Bayer Leverkusen
f3a5dcb2-514c-43ee-bb5d-ddaceed64808;3895153;1;10;Granit Xhaka;3500.0;Right Defensive Midfield;98.1;39.1;101.8;39.0;Open Play;Normal;Left Foot;Blocked;0.05523184;;Bayer Leverkusen
c0ffe323-fd27-4ae3-9adb-2cecfa487eca;3895153;1;16;Victor Okoh Boniface;32289.0;Center Forward;109.5;38.7;112.9;39.3;Open Play;Normal;Right Foot;Blocked;0.27685362;;Bayer Leverkusen
b3632fea-207b-41be-b62a-9d4f32fb05ea;3895153;1;20;Granit Xhaka;3500.0;Right Defensive Midfield;86.6;33.1;120.0;31.4;Open Play;Normal;Left Foot;Off T;0.018820362;;Bayer Leverkusen
3043863b-a979-4347-811c-eaee227cc2df;3895153;1;30;Jeremie Frimpong;32712.0;Right Wing Back;104.2;54.9;120.0;52.0;Open Play;Normal;Right Foot;Off T;0.042072985;;Bayer Leverkusen
f229c20b-f5e8-41f6-9162-6d72055acad0;3895153;1;36;Piero Martín Hincapié Reyna;38004.0;Left Center Back;110.8;40.3;120.0;68.4;Open Play;Normal;Head;Wayward;0.08324678;True;Bayer Leverkusen
658c81ac-b0b2-42f3-80b7-333f1e47fd17;3895153;1;42;Jeremie Frimpong;32712.0;Right Wing Back;109.1;47.5;120.0;37.2;Open Play;Normal;Right Foot;Goal;0.15434064;;Bayer Leverkusen
4006cc6d-1c54-41d2-8ae9-e5c0b030a318;3895153;2;48;Alejandro Grimaldo García;10336.0;Left Wing Back;106.1;29.3;120.0;19.7;Open Play;Volley;Left Foot;Wayward;0.035866685;;Bayer Leverkusen
37f1ef70-3ccc-4b47-83e6-97a1b96968e4;3895153;2;55;Victor Okoh Boniface;32289.0;Center Forward;103.3;47.2;120.0;40.7;Open Play;Normal;Right Foot;Off T;0.109911814;;Bayer Leverkusen
1b88ef62-a526-4845-95e9-69eca2a98021;3895153;2;68;Victor Okoh Boniface;32289.0;Center Forward;109.9;27.7;111.3;29.2;Open Play;Normal;Left Foot;Blocked;0.05372837;;Bayer Leverkusen
070d6d04-646d-465d-a6d0-a9dcedf441d8;3895153;2;75;Alejandro Grimaldo García;10336.0;Left Wing Back;113.8;28.9;120.0;43.2;Open Play;Normal;Left Foot;Goal;0.051634267;True;Bayer Leverkusen
ca5084f2-ddff-45ed-b303-378debb46f7a;3895153;2;81;Jonas Hofmann;8804.0;Left Attacking Midfield;98.1;33.6;106.6;36.5;Open Play;Normal;Right Foot;Blocked;0.05139328;;Bayer Leverkusen
8980e9c6-877c-4163-b549-9ee6f4a39677;3895153;2;86;Adam Hložek;28239.0;Right Attacking Midfield;105.5;23.8;118.1;38.3;Open Play;Normal;Right Foot;Saved;0.03164785;;Bayer Leverkusen
8b5960c9-32a2-44ad-a08f-b1c37e2aa365;3895153;2;86;Jonas Hofmann;8804.0;Left Attacking Midfield;105.9;52.6;118.0;42.7;Open Play;Normal;Right Foot;Saved;0.04950974;;Bayer Leverkusen
5574850e-2480-4ccf-891e-d112e848ded4;3895153;2;91;Nadiem Amiri;8403.0;Left Attacking Midfield;108.3;30.8;109.6;31.9;Open Play;Normal;Right Foot;Blocked;0.07680104;;Bayer Leverkusen
ceb3caa1-56d5-4fed-a5f7-845b5dfabc79;3895113;1;8;Jonathan Tah;8221.0;Center Back;110.1;30.8;118.6;38.1;Open Play;Normal;Head;Saved;0.030106671;True;Bayer Leverkusen
a26dc878-b726-4fa6-8401-45b5b3a5b145;3895113;1;12;Jeremie Frimpong;32712.0;Right Wing Back;118.8;44.7;120.0;41.6;Open Play;Volley;Right Foot;Goal;0.40232337;;Bayer Leverkusen
e773b1a9-8875-41ef-8799-2404acba0bb0;3895113;1;26;Amine Adli;33401.0;Left Attacking Midfield;102.7;27.7;118.5;37.1;Open Play;Normal;Right Foot;Saved;0.04211412;;Bayer Leverkusen
f4c7c89d-26a5-4b3e-9a59-b97c17301343;3895113;1;30;Victor Okoh Boniface;32289.0;Center Forward;100.9;31.3;120.0;47.4;Open Play;Normal;Right Foot;Off T;0.04637706;;Bayer Leverkusen
c6fe0c0f-32f4-4c9c-8b95-ec654099dc48;3895113;1;43;Jeremie Frimpong;32712.0;Right Wing Back;108.0;54.2;120.0;44.6;Open Play;Normal;Right Foot;Off T;0.084550664;True;Bayer Leverkusen
db3d42f2-0415-41c9-b6c5-db9181ba6181;3895113;2;52;Victor Okoh Boniface;32289.0;Center Forward;115.4;44.7;118.5;43.1;Open Play;Normal;Left Foot;Saved;0.19148658;True;Bayer Leverkusen
2e994f6e-3670-424c-b287-a22c2e36c490;3895113;2;60;Victor Okoh Boniface;32289.0;Center Forward;106.8;51.1;120.0;33.6;Open Play;Normal;Left Foot;Off T;0.13167426;;Bayer Leverkusen
510a9df3-c49b-4eee-b8f9-0effd90ccb23;3895113;2;61;Alejandro Grimaldo García;10336.0;Left Wing Back;104.7;31.8;120.0;40.0;Open Play;Normal;Left Foot;Goal;0.12249167;;Bayer Leverkusen
71c0e30b-f325-4af5-ac2d-2ba7c7405be2;3895113;2;66;Victor Okoh Boniface;32289.0;Center Forward;110.4;45.7;113.9;43.6;Open Play;Normal;Right Foot;Saved;0.32977146;;Bayer Leverkusen
9cce3988-35c0-45ef-ba65-2ff852e2f474;3895113;2;69;Florian Wirtz;40724.0;Left Attacking Midfield;101.2;35.8;120.0;35.2;Open Play;Normal;Right Foot;Off T;0.050510947;;Bayer Leverkusen
fccefdfb-ff58-4f33-8824-7b0c8ca1ec3f;3895113;2;76;Jeremie Frimpong;32712.0;Right Wing Back;111.6;46.0;113.9;44.0;Open Play;Normal;Right Foot;Saved;0.4450903;;Bayer Leverkusen
8b5eef3f-9872-4b71-b75d-98ed4d322bed;3895113;2;77;Edmond Fayçal Tapsoba;30606.0;Left Center Back;98.6;45.6;120.0;17.8;Open Play;Half Volley;Left Foot;Wayward;0.033928115;;Bayer Leverkusen
7234011a-02b8-43c5-b25a-4c3d7e0d6d44;3895113;2;86;Florian Wirtz;40724.0;Left Attacking Midfield;105.1;28.2;120.0;43.2;Open Play;Normal;Right Foot;Off T;0.0522467;;Bayer Leverkusen
eb3bdb0f-c8c1-472c-9297-4f624735f22d;3895095;1;9;Alejandro Grimaldo García;10336.0;Left Wing Back;91.6;42.0;120.0;43.0;Free Kick;Normal;Left Foot;Off T;0.046349965;;Bayer Leverkusen
3a26ee43-c3f1-42d7-a8f6-bfd82f695910;3895095;2;58;Alejandro Grimaldo García;10336.0;Left Wing Back;98.8;34.5;120.0;36.6;Free Kick;Normal;Left Foot;Goal;0.08269043;;Bayer Leverkusen
12a24a9b-3c9c-45d4-989f-066a49816a44;3895095;2;64;Jonas Hofmann;8804.0;Right Attacking Midfield;107.2;48.4;120.0;43.5;Open Play;Half Volley;Right Foot;Goal;0.12421208;;Bayer Leverkusen
64789666-5896-4fef-96c1-25018916f804;3895095;2;74;Victor Okoh Boniface;32289.0;Center Forward;104.5;39.9;109.5;40.8;Open Play;Normal;Right Foot;Saved;0.48862752;;Bayer Leverkusen
3e1e5d46-8260-4331-9308-549ab6acc3fb;3895095;2;82;Amine Adli;33401.0;Left Attacking Midfield;101.1;27.7;104.4;29.8;Open Play;Normal;Right Foot;Blocked;0.04024042;;Bayer Leverkusen
29219c51-1ff4-4fb0-958e-dfb370dcdd43;3895095;2;82;Jonas Hofmann;8804.0;Right Attacking Midfield;107.0;58.0;120.0;45.5;Open Play;Half Volley;Right Foot;Off T;0.01154443;;Bayer Leverkusen
ddadd240-6377-490e-a404-b37b67a30fd4;3895067;1;1;Alejandro Grimaldo García;10336.0;Left Wing Back;106.3;36.1;107.1;36.5;Open Play;Normal;Head;Blocked;0.024206681;True;Bayer Leverkusen
d2e0289b-8116-4401-a890-c839d2722444;3895067;1;8;Edmond Fayçal Tapsoba;30606.0;Left Center Back;108.0;35.3;109.0;42.6;Open Play;Volley;Right Foot;Wayward;0.07206045;True;Bayer Leverkusen
a30d89a2-2b69-4712-932b-e215bcbca259;3895067;1;15;Alejandro Grimaldo García;10336.0;Left Wing Back;105.6;37.2;108.7;38.2;Open Play;Normal;Left Foot;Blocked;0.17397805;;Bayer Leverkusen
c9e956a8-01d9-457c-b769-8edb6a175cf2;3895067;1;18;Florian Wirtz;40724.0;Left Wing;100.8;41.9;103.2;41.6;Open Play;Normal;Left Foot;Blocked;0.0518035;True;Bayer Leverkusen
89cac510-30de-4a23-9d36-f4d8e64ec46d;3895067;1;18;Jeremie Frimpong;32712.0;Right Wing Back;99.3;46.4;117.1;42.3;Open Play;Normal;Left Foot;Saved;0.050490666;True;Bayer Leverkusen
ff742b91-ad13-4bb6-a6ac-9039843f3d2e;3895067;1;20;Victor Okoh Boniface;32289.0;Center Forward;113.8;48.4;120.0;41.9;Open Play;Lob;Right Foot;Goal;0.2702139;;Bayer Leverkusen
3e79b7f1-d85d-478c-adf5-e15f0217a044;3895067;1;31;Victor Okoh Boniface;32289.0;Center Forward;103.3;43.0;105.9;42.8;Open Play;Normal;Left Foot;Blocked;0.14783305;;Bayer Leverkusen
12c85765-6939-456e-b849-14c86c9a026f;3895067;1;31;Victor Okoh Boniface;32289.0;Center Forward;97.1;34.6;101.1;36.0;Open Play;Normal;Right Foot;Blocked;0.050477833;;Bayer Leverkusen
6a95128e-5f15-4ffe-ad0b-158a7d78a336;3895067;1;32;Jeremie Frimpong;32712.0;Right Wing Back;110.6;52.9;120.0;32.7;Open Play;Normal;Right Foot;Off T;0.11959914;;Bayer Leverkusen
da8142d4-8b0f-4160-be3a-ab943784b41c;3895067;1;33;Granit Xhaka;3500.0;Left Defensive Midfield;95.3;36.1;118.1;42.1;Open Play;Normal;Right Foot;Saved;0.04052658;;Bayer Leverkusen
bfba8be0-806c-4697-9286-d6fa2bb0e9f5;3895067;1;36;Jonas Hofmann;8804.0;Right Wing;97.0;37.1;117.9;42.0;Open Play;Normal;Right Foot;Saved;0.043045048;;Bayer Leverkusen
5db47ee0-323d-4899-b47b-547ba70d5abc;3895067;1;41;Alejandro Grimaldo García;10336.0;Left Wing Back;99.6;40.6;109.2;42.1;Free Kick;Normal;Left Foot;Blocked;0.096232794;;Bayer Leverkusen
3ad75026-2a0f-4f17-9a68-1b9a086fad6a;3895067;1;42;Florian Wirtz;40724.0;Left Wing;103.2;26.4;118.3;39.3;Open Play;Normal;Right Foot;Saved;0.03877827;;Bayer Leverkusen
b5ae6424-68a1-45ee-970c-09bb0da70d2d;3895067;1;45;Jonas Hofmann;8804.0;Right Wing;98.5;46.7;115.1;40.3;Open Play;Normal;Right Foot;Saved;0.060544346;;Bayer Leverkusen
22ebd8d3-f37d-4bd2-9e80-80aeb566227f;3895067;2;48;Exequiel Alejandro Palacios;28268.0;Left Defensive Midfield;103.5;41.8;120.0;43.3;Open Play;Normal;Right Foot;Goal;0.06972993;;Bayer Leverkusen
69c1e706-38c3-4454-8973-190be89d3db6;3895067;2;60;Victor Okoh Boniface;32289.0;Center Forward;112.3;32.6;120.0;43.3;Open Play;Normal;Left Foot;Goal;0.40243378;;Bayer Leverkusen
db5479ef-0a0d-4c34-a06a-bce5104675b7;3895067;2;63;Victor Okoh Boniface;32289.0;Center Forward;116.4;28.7;120.0;34.7;Open Play;Normal;Left Foot;Off T;0.085164204;;Bayer Leverkusen
9646980b-5716-4da5-a785-a352a3d408e3;3895067;2;66;Jonas Hofmann;8804.0;Right Wing;99.7;49.3;120.0;36.6;Open Play;Normal;Right Foot;Goal;0.056515876;;Bayer Leverkusen
3cee8863-208b-4422-8c54-f688fbf98b8e;3895067;2;71;Victor Okoh Boniface;32289.0;Center Forward;112.4;35.1;120.0;38.0;Open Play;Normal;Head;Off T;0.07369121;True;Bayer Leverkusen
0f8c8e57-3769-408b-a168-1ccb683d4d6f;3895067;2;73;Alejandro Grimaldo García;10336.0;Left Wing Back;100.2;21.2;117.8;39.2;Open Play;Normal;Left Foot;Saved;0.009121279;;Bayer Leverkusen
a8928e40-d501-44cb-b327-3a75044baed9;3895067;2;81;Noah Mbamba;114833.0;Left Wing;95.8;41.0;97.6;40.7;Open Play;Normal;Right Foot;Blocked;0.04667749;True;Bayer Leverkusen
55836a80-19f4-4481-b513-1c21e6b1919b;3895067;2;82;Adam Hložek;28239.0;Left Wing;115.7;40.2;120.0;38.0;Open Play;Normal;Left Foot;Goal;0.58532554;;Bayer Leverkusen
2cd6697c-aa9b-4978-a76e-26aef2112c31;3895067;2;90;Victor Okoh Boniface;32289.0;Center Forward;105.1;32.7;117.2;40.3;Open Play;Normal;Right Foot;Saved;0.06030186;;Bayer Leverkusen
8f5f8f90-bbbe-4f4f-bbbe-11a2d64d342d;3895067;2;90;Nathan Tella;41411.0;Right Wing Back;102.1;40.4;112.1;40.8;Open Play;Normal;Left Foot;Saved;0.26440224;True;Bayer Leverkusen
1ca8d41b-9d7e-4ce1-81c1-8faa57b3d828;3895067;2;90;Jonas Hofmann;8804.0;Right Wing;108.3;50.4;120.0;44.9;Open Play;Normal;Right Foot;Off T;0.41148746;;Bayer Leverkusen
a9aeffde-608f-479a-8195-c6cff7363b53;3895060;1;8;Victor Okoh Boniface;32289.0;Center Forward;105.2;48.5;108.0;47.6;Open Play;Normal;Right Foot;Blocked;0.11212661;;Bayer Leverkusen
25b25579-2f18-4333-a5a6-8571e4212871;3895060;1;17;Victor Okoh Boniface;32289.0;Center Forward;113.2;35.7;120.0;37.7;Open Play;Normal;Head;Goal;0.21289383;;Bayer Leverkusen
3a370e4d-7507-4970-bd41-0f85c483b328;3895060;1;24;Jonas Hofmann;8804.0;Right Wing;112.7;34.7;113.6;35.6;Open Play;Normal;Left Foot;Blocked;0.08163955;;Bayer Leverkusen
bc158e00-f1d4-4c64-be24-9cedf6e19e50;3895060;1;28;Exequiel Alejandro Palacios;28268.0;Right Defensive Midfield;93.5;54.9;120.0;45.1;Open Play;Normal;Right Foot;Off T;0.01716496;;Bayer Leverkusen
cc2b7576-f295-4b8e-ab4c-cd5f437aa3d4;3895060;1;29;Alejandro Grimaldo García;10336.0;Left Wing Back;101.2;45.3;120.0;33.9;Open Play;Normal;Left Foot;Off T;0.10086409;;Bayer Leverkusen
52adeea9-da77-4a26-91ce-a6802ca8d9a4;3895060;1;30;Jeremie Frimpong;32712.0;Right Wing Back;108.3;53.4;118.8;43.6;Open Play;Normal;Right Foot;Saved;0.03741663;;Bayer Leverkusen
8fd7eb39-3e99-4ca3-a26c-53cf0a9dc310;3895060;1;32;Florian Wirtz;40724.0;Left Wing;103.9;25.2;118.8;38.7;Open Play;Normal;Right Foot;Saved;0.03490053;;Bayer Leverkusen
036aab1b-c275-4d03-b0b7-07b80094acef;3895060;1;34;Victor Okoh Boniface;32289.0;Center Forward;102.7;35.3;103.5;35.8;Open Play;Normal;Right Foot;Blocked;0.065433435;True;Bayer Leverkusen
7637a832-f82c-4708-b296-1701481e05ac;3895060;1;35;Victor Okoh Boniface;32289.0;Center Forward;95.4;37.2;102.8;38.1;Open Play;Normal;Right Foot;Blocked;0.03576193;True;Bayer Leverkusen
79a23925-3852-4f56-964f-f92661681722;3895060;1;38;Victor Okoh Boniface;32289.0;Center Forward;103.2;39.9;120.0;45.1;Open Play;Normal;Left Foot;Off T;0.052070636;;Bayer Leverkusen
1139940d-789e-461e-983e-036dddae7e81;3895060;1;40;Granit Xhaka;3500.0;Left Defensive Midfield;101.1;49.8;105.1;48.5;Open Play;Normal;Left Foot;Blocked;0.044252444;;Bayer Leverkusen
55ead603-af88-4f99-89d1-11b1c3ae177b;3895060;1;42;Victor Okoh Boniface;32289.0;Center Forward;109.4;43.0;116.2;28.4;Open Play;Normal;Left Foot;Wayward;0.20104417;;Bayer Leverkusen
62817480-1c22-419f-a348-6a7aa4757f95;3895060;1;45;Victor Okoh Boniface;32289.0;Center Forward;103.8;36.1;120.0;40.8;Open Play;Normal;Left Foot;Off T;0.0903727;;Bayer Leverkusen
28fbde42-b785-47cc-847a-bd45e3d333fd;3895060;1;46;Jonas Hofmann;8804.0;Right Wing;109.2;29.0;117.6;37.5;Open Play;Normal;Left Foot;Saved;0.12446163;;Bayer Leverkusen
e2a50255-e1bf-48e0-98e4-d86d96fe15a1;3895060;1;46;Victor Okoh Boniface;32289.0;Center Forward;115.6;38.7;116.7;38.5;Open Play;Normal;Left Foot;Saved;0.30162236;True;Bayer Leverkusen
22fddac8-50b0-441c-b551-e3456b0e15c1;3895060;1;50;Jonathan Tah;8221.0;Center Back;110.9;43.9;120.0;37.4;Open Play;Volley;Left Foot;Goal;0.16639715;;Bayer Leverkusen
7cd2a8e8-cdf3-4b5a-9c57-453f63dcccb8;3895060;2;51;Jonas Hofmann;8804.0;Right Wing;110.3;49.0;113.0;46.7;Open Play;Normal;Left Foot;Blocked;0.21587738;;Bayer Leverkusen
ffc61678-fba6-4df8-a412-83e555c9fca5;3895060;2;52;Victor Okoh Boniface;32289.0;Center Forward;107.4;44.9;120.0;38.4;Open Play;Normal;Right Foot;Goal;0.23531614;True;Bayer Leverkusen
ee957b56-86df-4fa1-8bdd-9bc7feeebffa;3895060;2;55;Victor Okoh Boniface;32289.0;Center Forward;102.7;43.1;120.0;43.3;Open Play;Normal;Right Foot;Off T;0.067177616;;Bayer Leverkusen
05f6964d-1776-4c5c-996c-3447802324a3;3895060;2;55;Jonas Hofmann;8804.0;Right Wing;100.9;50.5;117.2;40.3;Open Play;Normal;Right Foot;Saved;0.056350455;;Bayer Leverkusen
3ac9442d-4761-434a-8409-bb118a57061a;3895060;2;56;Exequiel Alejandro Palacios;28268.0;Right Defensive Midfield;89.2;33.2;106.7;39.8;Open Play;Normal;Right Foot;Blocked;0.018898277;;Bayer Leverkusen
472065ff-587c-4477-a070-5970ed2ebf65;3895060;2;73;Jonas Hofmann;8804.0;Right Wing;107.7;47.6;116.9;43.1;Open Play;Normal;Right Foot;Saved;0.101688564;True;Bayer Leverkusen
251eb8fc-dd8b-4b21-9db3-5f5c97499d07;3895060;2;83;Adam Hložek;28239.0;Right Wing;108.2;36.2;112.5;37.7;Open Play;Half Volley;Right Foot;Saved;0.31652135;True;Bayer Leverkusen
f95aaf60-8e75-4bf5-a51f-b0626254f979;3895060;2;86;Victor Okoh Boniface;32289.0;Center Forward;117.0;28.7;118.7;36.3;Open Play;Normal;Right Foot;Saved;0.029618237;;Bayer Leverkusen
2fa0470b-b096-4e0f-8f7e-5c3bdc27abbd;3895052;1;1;Granit Xhaka;3500.0;Left Defensive Midfield;92.2;27.1;117.4;40.3;Open Play;Normal;Left Foot;Saved;0.020733545;;Bayer Leverkusen
3fd1b5d6-f4a7-405d-be71-58f35782e15c;3895052;1;7;Jonas Hofmann;8804.0;Right Wing;96.2;44.8;120.0;46.4;Open Play;Normal;Left Foot;Off T;0.03869969;;Bayer Leverkusen
7d9b770d-fe1c-481a-a4dc-bf99d71705e6;3895052;1;23;Jeremie Frimpong;32712.0;Right Wing Back;113.6;43.8;120.0;38.7;Open Play;Normal;Right Foot;Goal;0.49154305;;Bayer Leverkusen
c4646c6d-3ed0-4c4e-bd24-98b8157fce90;3895052;1;33;Alejandro Grimaldo García;10336.0;Left Wing Back;102.4;33.6;108.2;35.9;Open Play;Normal;Right Foot;Blocked;0.12706259;True;Bayer Leverkusen
64390818-5404-4d83-ab41-07af760ffa7d;3895052;1;34;Jonathan Tah;8221.0;Center Back;112.9;40.4;120.0;43.2;Open Play;Normal;Head;Goal;0.15772732;;Bayer Leverkusen
4dbe152a-6aa2-46c1-93c2-d1cb3acab04d;3895052;1;36;Victor Okoh Boniface;32289.0;Center Forward;111.6;37.4;118.6;39.4;Open Play;Normal;Head;Saved;0.13226183;True;Bayer Leverkusen
5df16513-d372-4a46-9661-09c10341a40b;3895052;2;47;Florian Wirtz;40724.0;Left Wing;110.6;35.0;118.0;36.6;Open Play;Normal;Left Foot;Saved;0.30528295;;Bayer Leverkusen
c8521aea-0248-4c7c-9036-c103ff5e2416;3895052;2;56;Victor Okoh Boniface;32289.0;Center Forward;93.9;43.9;120.0;45.0;Open Play;Normal;Right Foot;Off T;0.042780038;;Bayer Leverkusen
f8cd5da5-6a20-41ad-8794-4397b76a11cf;3895052;2;63;Florian Wirtz;40724.0;Left Wing;104.8;45.4;120.0;38.2;Open Play;Normal;Right Foot;Goal;0.14435048;;Bayer Leverkusen
bcea08d2-3377-4014-a452-aec0bed0d80e;3895052;2;86;Victor Okoh Boniface;32289.0;Left Center Forward;98.6;31.6;120.0;34.9;Open Play;Normal;Right Foot;Off T;0.038662;True;Bayer Leverkusen
370ef086-b3b1-4f8b-bc58-9de8a0dbca5d;3895052;2;95;Arthur Augusto de Matos Soares;196651.0;Right Wing Back;94.6;54.9;115.7;41.4;Open Play;Normal;Right Foot;Saved;0.024260674;;Bayer Leverkusen
